id,blog_id,url,blog,fulldate,date,time,hour,notes,notes_mean,notes_index,post_frequency
162,1.29E+11,http://sendthemasignal.tumblr.com/post/128960375898/amplified-on-set-filming-the-next-expression-of,thesignal,2015-09-13 02:01:21 GMT,9/13/2015,2:01:21,2,11,39,0.282051282,2
163,1.29E+11,http://sendthemasignal.tumblr.com/post/128953426613/confidence-in-every-move-photo-by-silviagrav-on,thesignal,2015-09-13 00:00:48 GMT,9/13/2015,0:00:48,0,10,39,0.256410256,2
164,1.29E+11,http://sendthemasignal.tumblr.com/post/128934722589/its-time-for-luxury-to-be-more-expressive-from,thesignal,2015-09-12 19:01:04 GMT,9/12/2015,19:01:04,19,9,39,0.230769231,4
165,1.29E+11,http://sendthemasignal.tumblr.com/post/128923520690/release-all-constraints-photo-by-silviagrav-on,thesignal,2015-09-12 16:01:24 GMT,9/12/2015,16:01:24,16,16,39,0.41025641,4
166,1.29E+11,http://sendthemasignal.tumblr.com/post/128886036004/from-elegance-comes-expression-photo-by,thesignal,2015-09-12 02:00:49 GMT,9/12/2015,2:00:49,2,10,39,0.256410256,4
167,1.29E+11,http://sendthemasignal.tumblr.com/post/128879319775/a-peek-at-the-future-the-entirely-new-lexus-rx,thesignal,2015-09-12 00:01:04 GMT,9/12/2015,0:01:04,0,6,39,0.153846154,4
168,1.29E+11,http://sendthemasignal.tumblr.com/post/128861120987/the-softness-of-angles-on-set-filming-the-next,thesignal,2015-09-11 19:01:18 GMT,9/11/2015,19:01:18,19,8,39,0.205128205,4
169,1.29E+11,http://sendthemasignal.tumblr.com/post/128851994951/resolve-portrait-by-silviagrav-on-set-filming,thesignal,2015-09-11 16:01:42 GMT,9/11/2015,16:01:42,16,4,39,0.102564103,4
170,1.29E+11,http://sendthemasignal.tumblr.com/post/128816785652/reflection-portrait-by-silviagrav-on-set-filming,thesignal,2015-09-11 02:00:59 GMT,9/11/2015,2:00:59,2,13,39,0.333333333,4
171,1.29E+11,http://sendthemasignal.tumblr.com/post/128809582159/luxury-out-loud-on-set-filming-the-next,thesignal,2015-09-11 00:01:11 GMT,9/11/2015,0:01:11,0,6,39,0.153846154,4
172,1.29E+11,http://sendthemasignal.tumblr.com/post/128783392727/the-quiet-days-of-luxury-are-over-on-set-filming,thesignal,2015-09-10 16:30:19 GMT,9/10/2015,16:30:19,16,14,39,0.358974359,4
173,1.29E+11,http://sendthemasignal.tumblr.com/post/128781992120/give-them-something-to-talk-about-photo-by,thesignal,2015-09-10 16:01:49 GMT,9/10/2015,16:01:49,16,9,39,0.230769231,4
174,1.29E+11,http://sendthemasignal.tumblr.com/post/128747008557/its-time-for-sophistication-to-wake-up-on-set,thesignal,2015-09-10 02:00:57 GMT,9/10/2015,2:00:57,2,11,39,0.282051282,4
175,1.29E+11,http://sendthemasignal.tumblr.com/post/128739783359/refinement-can-be-daring-from-the-film-the-next,thesignal,2015-09-10 00:01:09 GMT,9/10/2015,0:01:09,0,1,39,0.025641026,4
176,1.29E+11,http://sendthemasignal.tumblr.com/post/128723143634/intensity-photo-bysilviagrav-on-set-filming-the,thesignal,2015-09-09 19:24:15 GMT,9/9/2015,19:24:15,19,25,39,0.641025641,4
177,1.29E+11,http://sendthemasignal.tumblr.com/post/128714289780/rigidity-meets-fluidity-on-set-filming-the-next,thesignal,2015-09-09 16:30:26 GMT,9/9/2015,16:30:26,16,18,39,0.461538462,4
178,1.29E+11,http://sendthemasignal.tumblr.com/post/128678273255/luxury-in-a-new-light-on-set-filming-the-next,thesignal,2015-09-09 02:00:55 GMT,9/9/2015,2:00:55,2,23,39,0.58974359,4
179,1.29E+11,http://sendthemasignal.tumblr.com/post/128670827586/the-power-to-invite-and-incite-on-set-filming,thesignal,2015-09-09 00:01:07 GMT,9/9/2015,0:01:07,0,9,39,0.230769231,4
180,1.29E+11,http://sendthemasignal.tumblr.com/post/128652027764/an-enticing-exchange-on-set-filming-the-next,thesignal,2015-09-08 19:01:15 GMT,9/8/2015,19:01:15,19,2,39,0.051282051,3
181,1.29E+11,http://sendthemasignal.tumblr.com/post/128605145398/open-to-be-inspired-on-set-filming-the-next,thesignal,2015-09-08 02:00:54 GMT,9/8/2015,2:00:54,2,18,39,0.461538462,3
182,1.29E+11,http://sendthemasignal.tumblr.com/post/128597460795/passion-photo-by-silviagrav-on-set-filming-the,thesignal,2015-09-08 00:01:02 GMT,9/8/2015,0:01:02,0,89,39,2.282051282,3
183,1.29E+11,http://sendthemasignal.tumblr.com/post/128577036752/release-the-constraints-of-refinementget-ready,thesignal,2015-09-07 19:01:08 GMT,9/7/2015,19:01:08,19,19,39,0.487179487,4
184,1.29E+11,http://sendthemasignal.tumblr.com/post/128564733854/from-a-new-angle-the-new-transformedlexus-rx,thesignal,2015-09-07 16:01:44 GMT,9/7/2015,16:01:44,16,12,39,0.307692308,4
185,1.29E+11,http://sendthemasignal.tumblr.com/post/128525494710/design-pushed-to-the-edge-the-entirelylexus-rx,thesignal,2015-09-07 02:01:05 GMT,9/7/2015,2:01:05,2,6,39,0.153846154,4
186,1.29E+11,http://sendthemasignal.tumblr.com/post/128518383569/the-action-begins-on-set-filming-the-next,thesignal,2015-09-07 00:01:17 GMT,9/7/2015,0:01:17,0,2,39,0.051282051,4
187,1.28E+11,http://sendthemasignal.tumblr.com/post/128498632497/the-tension-builds-on-set-filming-the-next,thesignal,2015-09-06 19:01:12 GMT,9/6/2015,19:01:12,19,4,39,0.102564103,4
188,1.28E+11,http://sendthemasignal.tumblr.com/post/128486624898/composed-portrait-by-silviagrav-on-set-filming,thesignal,2015-09-06 16:01:57 GMT,9/6/2015,16:01:57,16,27,39,0.692307692,4
189,1.28E+11,http://sendthemasignal.tumblr.com/post/128447003790/a-touch-of-style-photo-by-silviagrav-on-set,thesignal,2015-09-06 02:01:06 GMT,9/6/2015,2:01:06,2,18,39,0.461538462,4
190,1.28E+11,http://sendthemasignal.tumblr.com/post/128440228025/elegance-waiting-to-be-awakened-on-set-filming,thesignal,2015-09-06 00:01:17 GMT,9/6/2015,0:01:17,0,16,39,0.41025641,4
191,1.28E+11,http://sendthemasignal.tumblr.com/post/128421976420/once-driven-theres-no-going-back-the-entirely,thesignal,2015-09-05 19:01:30 GMT,9/5/2015,19:01:30,19,7,39,0.179487179,5
192,1.28E+11,http://sendthemasignal.tumblr.com/post/128410806700/sophistication-can-have-attitude-from-the-film,thesignal,2015-09-05 16:01:31 GMT,9/5/2015,16:01:31,16,7,39,0.179487179,5
193,1.28E+11,http://sendthemasignal.tumblr.com/post/128373159274/the-new-shape-of-sophistication-the-entirely-new,thesignal,2015-09-05 02:00:38 GMT,9/5/2015,2:00:38,2,14,39,0.358974359,5
194,1.28E+11,http://sendthemasignal.tumblr.com/post/128373159199/electric-ready-to-captivate-on-set-filming-the,thesignal,2015-09-05 02:00:38 GMT,9/5/2015,2:00:38,2,23,39,0.58974359,5
195,1.28E+11,http://sendthemasignal.tumblr.com/post/128366502550/style-in-motion-a-moment-captured-on-set-filming,thesignal,2015-09-05 00:01:30 GMT,9/5/2015,0:01:30,0,16,39,0.41025641,5
196,1.28E+11,http://sendthemasignal.tumblr.com/post/128348611889/sophistication-with-attitude-on-set-filming-the,thesignal,2015-09-04 19:01:30 GMT,9/4/2015,19:01:30,19,11,39,0.282051282,4
197,1.28E+11,http://sendthemasignal.tumblr.com/post/128348611839/the-start-of-something-big-on-set-filming-the,thesignal,2015-09-04 19:01:30 GMT,9/4/2015,19:01:30,19,8,39,0.205128205,4
198,1.28E+11,http://sendthemasignal.tumblr.com/post/128339037286/transformed-to-the-core-the-entirely-new-lexus,thesignal,2015-09-04 16:01:30 GMT,9/4/2015,16:01:30,16,7,39,0.179487179,4
199,1.28E+11,http://sendthemasignal.tumblr.com/post/128295553605/refined-redefined-on-set-filming-the-next,thesignal,2015-09-04 00:01:07 GMT,9/4/2015,0:01:07,0,14,39,0.358974359,4
200,1.28E+11,http://sendthemasignal.tumblr.com/post/128267005021/ever-poised-always-ready-on-set-filming-the,thesignal,2015-09-03 16:01:45 GMT,9/3/2015,16:01:45,16,6,39,0.153846154,3
201,1.28E+11,http://sendthemasignal.tumblr.com/post/128229334350/focused-portrait-by-silviagrav-on-set-filming,thesignal,2015-09-03 02:00:38 GMT,9/3/2015,2:00:38,2,9,39,0.230769231,3
202,1.28E+11,http://sendthemasignal.tumblr.com/post/128221695408/elegance-can-have-edge-from-the-film-the-next,thesignal,2015-09-03 00:01:11 GMT,9/3/2015,0:01:11,0,6,39,0.153846154,3
203,1.28E+11,http://sendthemasignal.tumblr.com/post/128212010326/pristine-but-never-quiet-on-set-filming-the-next,thesignal,2015-09-02 21:30:26 GMT,9/2/2015,21:30:26,21,3,39,0.076923077,2
204,1.28E+11,http://sendthemasignal.tumblr.com/post/128207485444/curtains-up-on-the-entirely-new-lexus-rx,thesignal,2015-09-02 20:22:45 GMT,9/2/2015,20:22:45,20,7,39,0.179487179,2
205,1.16E+11,http://sendthemasignal.tumblr.com/post/115980407759/push-boundaries-break-dimensions-on-set-filming,thesignal,2015-04-09 23:39:08 GMT,4/9/2015,23:39:08,23,19,39,0.487179487,2
206,1.16E+11,http://sendthemasignal.tumblr.com/post/115947484074/unveiled-the-lexus-nx-turbo-on-the-commercial-set,thesignal,2015-04-09 16:03:52 GMT,4/9/2015,16:03:52,16,17,39,0.435897436,2
207,1.16E+11,http://sendthemasignal.tumblr.com/post/115679623472/go-beyond-the-first-crossover-from-lexus-the,thesignal,2015-04-06 17:01:15 GMT,4/6/2015,17:01:15,17,17,39,0.435897436,1
208,1.16E+11,http://sendthemasignal.tumblr.com/post/115583089572/get-more-from-your-ride-michael-chacon-filming,thesignal,2015-04-05 17:01:14 GMT,4/5/2015,17:01:14,17,7,39,0.179487179,1
209,1.15E+11,http://sendthemasignal.tumblr.com/post/115491744764/lights-camera-the-lexus-nx-turbo-is-ready-for,thesignal,2015-04-04 17:01:29 GMT,4/4/2015,17:01:29,17,21,39,0.538461538,1
210,1.15E+11,http://sendthemasignal.tumblr.com/post/115414030870/who-cares-what-it-holds-if-it-cant-hold-your,thesignal,2015-04-03 20:02:34 GMT,4/3/2015,20:02:34,20,14,39,0.358974359,2
211,1.15E+11,http://sendthemasignal.tumblr.com/post/115403541204/bold-the-lexus-nx-turbo-styled-like-none-before,thesignal,2015-04-03 17:45:39 GMT,4/3/2015,17:45:39,17,11,39,0.282051282,2
212,1.15E+11,http://sendthemasignal.tumblr.com/post/115218981479/holds-things-attracts-stares-the-perfect-gear,thesignal,2015-04-01 16:40:46 GMT,4/1/2015,16:40:46,16,12,39,0.307692308,1
213,1.15E+11,http://sendthemasignal.tumblr.com/post/115130777654/attitude-to-spare-sydney-roper-is-ready-for,thesignal,2015-03-31 16:50:42 GMT,3/31/2015,16:50:42,16,19,39,0.487179487,1
214,1.15E+11,http://sendthemasignal.tumblr.com/post/115049118729/watchdog-on-set-of-what-you-get-out-of-it-the,thesignal,2015-03-30 19:00:01 GMT,3/30/2015,19:00:01,19,16,39,0.41025641,1
215,1.15E+11,http://sendthemasignal.tumblr.com/post/114946711544/sight-lines-bold-design-the-lexus-nx-turbo,thesignal,2015-03-29 17:01:09 GMT,3/29/2015,17:01:09,17,62,39,1.58974359,1
216,1.15E+11,http://sendthemasignal.tumblr.com/post/114853883157/sophistication-with-an-edge-nadav-heyman-strikes,thesignal,2015-03-28 17:01:14 GMT,3/28/2015,17:01:14,17,30,39,0.769230769,1
217,1.15E+11,http://sendthemasignal.tumblr.com/post/114764822369/fierce-sydney-roper-works-the-camera-on-the-set,thesignal,2015-03-27 16:47:02 GMT,3/27/2015,16:47:02,16,12,39,0.307692308,1
218,1.15E+11,http://sendthemasignal.tumblr.com/post/114679115389/hypnotize-the-wheels-on-the-lexus-nx-turbo,thesignal,2015-03-26 16:55:19 GMT,3/26/2015,16:55:19,16,10,39,0.256410256,1
219,1.15E+11,http://sendthemasignal.tumblr.com/post/114592929204/first-light-nadav-heyman-catches-the-first,thesignal,2015-03-25 17:29:54 GMT,3/25/2015,17:29:54,17,18,39,0.461538462,1
220,1.15E+11,http://sendthemasignal.tumblr.com/post/114535550069/fearless-on-set-for-the-lexus-nx-turbo-commercial,thesignal,2015-03-24 23:54:15 GMT,3/24/2015,23:54:15,23,35,39,0.897435897,1
221,1.14E+11,http://sendthemasignal.tumblr.com/post/114430816249/and-from-the-darkness-light-on-set-for-what-you,thesignal,2015-03-23 20:20:32 GMT,3/23/2015,20:20:32,20,14,39,0.358974359,1
233,1.02E+11,http://sendthemasignal.tumblr.com/post/101520348205/stolen-glances-on-set-for-the-filming-of-face,thesignal,2014-11-01 21:01:00 GMT,11/1/2014,21:01:00,21,34,39,0.871794872,5
234,1.02E+11,http://sendthemasignal.tumblr.com/post/101506470706/a-reflection-of-nothing-that-came-before-the,thesignal,2014-11-01 18:01:00 GMT,11/1/2014,18:01:00,18,20,39,0.512820513,5
235,1.01E+11,http://sendthemasignal.tumblr.com/post/101493514186/theres-no-going-back-wes-bentley-and-stefanie,thesignal,2014-11-01 15:01:00 GMT,11/1/2014,15:01:00,15,24,39,0.615384615,5
236,1.01E+11,http://sendthemasignal.tumblr.com/post/101463650243/pure-attraction-wes-bentley-on-set-for-the,thesignal,2014-11-01 03:00:00 GMT,11/1/2014,3:00:00,3,78,39,2,5
237,1.01E+11,http://sendthemasignal.tumblr.com/post/101453828082/beautiful-and-uninhibited-photography-by-neil,thesignal,2014-11-01 00:01:00 GMT,11/1/2014,0:01:00,0,77,39,1.974358974,5
238,1.01E+11,http://sendthemasignal.tumblr.com/post/101442850650/inspired-performance-stefanie-wood-directed-by,thesignal,2014-10-31 21:01:00 GMT,10/31/2014,21:01:00,21,28,39,0.717948718,4
239,1.01E+11,http://sendthemasignal.tumblr.com/post/101432020033/a-moment-of-brilliance-on-set-for-the-filming-of,thesignal,2014-10-31 18:01:00 GMT,10/31/2014,18:01:00,18,81,39,2.076923077,4
240,1.01E+11,http://sendthemasignal.tumblr.com/post/101390637261/a-low-profile-paired-with-high-expectations-the,thesignal,2014-10-31 03:00:00 GMT,10/31/2014,3:00:00,3,25,39,0.641025641,4
241,1.01E+11,http://sendthemasignal.tumblr.com/post/101377427407/a-look-can-say-so-much-wes-bentley-on-set-at-the,thesignal,2014-10-31 00:01:23 GMT,10/31/2014,0:01:23,0,39,39,1,4
247,1.01E+11,http://sendthemasignal.tumblr.com/post/101282198899/face-off-wes-bentley-comes-face-to-face-with-the,thesignal,2014-10-29 21:01:00 GMT,10/29/2014,21:01:00,21,42,39,1.076923077,3
248,1.01E+11,http://sendthemasignal.tumblr.com/post/101259492017/in-the-darkest-corners-innovation-shines,thesignal,2014-10-29 15:01:00 GMT,10/29/2014,15:01:00,15,16,39,0.41025641,3
249,1.01E+11,http://sendthemasignal.tumblr.com/post/101227372152/a-bold-look-an-aggressive-stance-an-unwavering,thesignal,2014-10-29 03:00:00 GMT,10/29/2014,3:00:00,3,25,39,0.641025641,3
257,65144654739,http://sendthemasignal.tumblr.com/post/65144654739/its-your-move-the-2014-lexus-is,thesignal,2013-10-26 16:30:44 GMT,10/26/2013,16:30:44,16,90,39,2.307692308,1
258,65065499565,http://sendthemasignal.tumblr.com/post/65065499565/coco-rocha-strikes-a-bold-pose-backstage-at-the,thesignal,2013-10-25 19:34:00 GMT,10/25/2013,19:34:00,19,18,39,0.461538462,1
259,64963509690,http://sendthemasignal.tumblr.com/post/64963509690/coco-rocha-is-hauntingly-beautiful-wearing-a-giles,thesignal,2013-10-24 16:31:00 GMT,10/24/2013,16:31:00,16,34,39,0.871794872,1
260,64900688892,http://sendthemasignal.tumblr.com/post/64900688892/a-whimsical-cluster-of-color-on-stage-at-the-lexus,thesignal,2013-10-23 22:21:00 GMT,10/23/2013,22:21:00,22,23,39,0.58974359,1
261,64781824103,http://sendthemasignal.tumblr.com/post/64781824103/coco-rocha-stuns-as-a-golden-goddess-in-giles,thesignal,2013-10-22 16:30:00 GMT,10/22/2013,16:30:00,16,167,39,4.282051282,1
262,64688181459,http://sendthemasignal.tumblr.com/post/64688181459/a-lustrous-moment-of-intensity-during-the-lexus,thesignal,2013-10-21 16:30:00 GMT,10/21/2013,16:30:00,16,44,39,1.128205128,1
263,64587439984,http://sendthemasignal.tumblr.com/post/64587439984/a-fleeting-spear-of-light-pierces-through-coco,thesignal,2013-10-20 16:31:00 GMT,10/20/2013,16:31:00,16,173,39,4.435897436,1
264,64486452270,http://sendthemasignal.tumblr.com/post/64486452270/a-moment-of-perfect-poise-during-the-lexus-design,thesignal,2013-10-19 16:30:00 GMT,10/19/2013,16:30:00,16,19,39,0.487179487,1
265,64421109072,http://sendthemasignal.tumblr.com/post/64421109072/coco-rocha-unravels-into-her-lioness-prowl-at-the,thesignal,2013-10-18 22:03:00 GMT,10/18/2013,22:03:00,22,16,39,0.41025641,1
267,64214355169,http://sendthemasignal.tumblr.com/post/64214355169/wickedly-white-and-sharp-style-direction-by-mindy,thesignal,2013-10-16 16:30:00 GMT,10/16/2013,16:30:00,16,18,39,0.461538462,1
268,64026328637,http://sendthemasignal.tumblr.com/post/64026328637/a-fierce-and-emotional-moment-during-the-lexus,thesignal,2013-10-14 16:11:00 GMT,10/14/2013,16:11:00,16,14,39,0.358974359,1
269,63739848799,http://sendthemasignal.tumblr.com/post/63739848799/a-dramatic-flair-of-style-in-change-lanes-for,thesignal,2013-10-11 16:30:00 GMT,10/11/2013,16:30:00,16,40,39,1.025641026,1
270,63651281502,http://sendthemasignal.tumblr.com/post/63651281502/coco-rocha-dominates-the-stage-during-the-lexus,thesignal,2013-10-10 16:15:00 GMT,10/10/2013,16:15:00,16,115,39,2.948717949,1
271,63564120356,http://sendthemasignal.tumblr.com/post/63564120356/a-reflection-of-sheer-elegance-during-the-lexus,thesignal,2013-10-09 16:31:00 GMT,10/9/2013,16:31:00,16,32,39,0.820512821,1
272,63479969636,http://sendthemasignal.tumblr.com/post/63479969636/coco-rocha-lingers-in-the-shadows-during-the-lexus,thesignal,2013-10-08 17:57:00 GMT,10/8/2013,17:57:00,17,21,39,0.538461538,1
273,63339014976,http://sendthemasignal.tumblr.com/post/63339014976/coco-rocha-flutters-into-a-whirlwind-onstage,thesignal,2013-10-07 02:39:00 GMT,10/7/2013,2:39:00,2,82,39,2.102564103,1
274,63002666406,http://sendthemasignal.tumblr.com/post/63002666406/behind-the-scenes-at-the-lexus-design-disrupted,thesignal,2013-10-03 16:31:00 GMT,10/3/2013,16:31:00,16,10,39,0.256410256,1
275,62909264922,http://sendthemasignal.tumblr.com/post/62909264922/abstract-silhouettes-surround-coca-rocha-during,thesignal,2013-10-02 16:30:00 GMT,10/2/2013,16:30:00,16,23,39,0.58974359,1
277,62565828160,http://sendthemasignal.tumblr.com/post/62565828160/coco-rocha-basks-in-the-wicked-light-during-the,thesignal,2013-09-29 01:54:00 GMT,9/29/2013,1:54:00,1,251,39,6.435897436,1
278,62425556938,http://sendthemasignal.tumblr.com/post/62425556938/a-lust-for-dark-beauty-on-the-set-of-change,thesignal,2013-09-27 16:18:00 GMT,9/27/2013,16:18:00,16,97,39,2.487179487,2
279,62378769364,http://sendthemasignal.tumblr.com/post/62378769364/a-moment-of-raw-emotion-during-the-lexus-design,thesignal,2013-09-27 01:07:00 GMT,9/27/2013,1:07:00,1,43,39,1.102564103,2
280,62076658783,http://sendthemasignal.tumblr.com/post/62076658783/a-powerful-performance-by-coco-rocha-at-the-lexus,thesignal,2013-09-23 18:25:00 GMT,9/23/2013,18:25:00,18,149,39,3.820512821,1
281,62010553951,http://sendthemasignal.tumblr.com/post/62010553951/a-whirlwind-of-white-behind-the-scenes-of-color,thesignal,2013-09-22 23:41:00 GMT,9/22/2013,23:41:00,23,31,39,0.794871795,1
282,61764475339,http://sendthemasignal.tumblr.com/post/61764475339/smooth-lines-and-sleek-curves,thesignal,2013-09-20 16:03:31 GMT,9/20/2013,16:03:31,16,91,39,2.333333333,1
283,61506380750,http://sendthemasignal.tumblr.com/post/61506380750/its-your-move-the-2014-lexus-is,thesignal,2013-09-17 16:31:00 GMT,9/17/2013,16:31:00,16,73,39,1.871794872,1
285,61086055956,http://sendthemasignal.tumblr.com/post/61086055956/coco-rocha-electrifies-the-stage-in-a-giles-deacon,thesignal,2013-09-13 04:01:00 GMT,9/13/2013,4:01:00,4,204,39,5.230769231,2
286,61082707363,http://sendthemasignal.tumblr.com/post/61082707363/behind-the-scenes-with-coco-rocha-at-the-lexus,thesignal,2013-09-13 03:17:00 GMT,9/13/2013,3:17:00,3,13,39,0.333333333,2
287,60880961124,http://sendthemasignal.tumblr.com/post/60880961124/designed-to-disrupt-the-2014-lexus-is,thesignal,2013-09-10 23:02:33 GMT,9/10/2013,23:02:33,23,29,39,0.743589744,1
288,60276866624,http://sendthemasignal.tumblr.com/post/60276866624/raw-and-natural-beauty-on-the-set-of-change,thesignal,2013-09-04 16:30:46 GMT,9/4/2013,16:30:46,16,11,39,0.282051282,1
289,59986906087,http://sendthemasignal.tumblr.com/post/59986906087/bold-sleek-silhouettes-on-the-set-of-change,thesignal,2013-09-01 17:02:33 GMT,9/1/2013,17:02:33,17,32,39,0.820512821,1
290,59792459177,http://sendthemasignal.tumblr.com/post/59792459177/a-bold-new-path-the-2014-lexus-is,thesignal,2013-08-30 19:03:30 GMT,8/30/2013,19:03:30,19,113,39,2.897435897,1
291,59698869321,http://sendthemasignal.tumblr.com/post/59698869321/you-can-choose-to-blend-in-or-you-can-choose-to,thesignal,2013-08-29 19:03:36 GMT,8/29/2013,19:03:36,19,301,39,7.717948718,1
292,59542114466,http://sendthemasignal.tumblr.com/post/59542114466/pausing-for-a-dramatic-moment-during-the-filming,thesignal,2013-08-28 01:03:00 GMT,8/28/2013,1:03:00,1,6,39,0.153846154,1
294,58828187170,http://sendthemasignal.tumblr.com/post/58828187170/clean-lines-and-sharp-details-in-change-lanes,thesignal,2013-08-20 23:31:29 GMT,8/20/2013,23:31:29,23,27,39,0.692307692,1
295,58737373560,http://sendthemasignal.tumblr.com/post/58737373560/elizabeth-twaits-entices-with-dark-desire-on-the,thesignal,2013-08-19 23:31:00 GMT,8/19/2013,23:31:00,23,36,39,0.923076923,1
296,57807009906,http://sendthemasignal.tumblr.com/post/57807009906/anything-but-gray-the-2014-lexus-is,thesignal,2013-08-09 18:02:27 GMT,8/9/2013,18:02:27,18,70,39,1.794871795,1
297,57374975975,http://sendthemasignal.tumblr.com/post/57374975975/anything-but-gray-on-the-set-of-color-shift-for,thesignal,2013-08-04 23:31:15 GMT,8/4/2013,23:31:15,23,53,39,1.358974359,1
298,57259910327,http://sendthemasignal.tumblr.com/post/57259910327/some-things-are-designed-to-blend-in-others-are,thesignal,2013-08-03 17:53:48 GMT,8/3/2013,17:53:48,17,104,39,2.666666667,1
299,56981718086,http://sendthemasignal.tumblr.com/post/56981718086/wicked-white-details-on-the-set-of-director-jonas,thesignal,2013-07-31 17:03:01 GMT,7/31/2013,17:03:01,17,45,39,1.153846154,1
300,56484568195,http://sendthemasignal.tumblr.com/post/56484568195/bold-details-set-the-stage-for-color-shift,thesignal,2013-07-26 03:31:02 GMT,7/26/2013,3:31:02,3,22,39,0.564102564,1
301,56153548260,http://sendthemasignal.tumblr.com/post/56153548260/it-starts-here-the-2014-lexus-is,thesignal,2013-07-22 16:31:07 GMT,7/22/2013,16:31:07,16,137,39,3.512820513,1
302,55554379268,http://sendthemasignal.tumblr.com/post/55554379268/send-them-a-signal,thesignal,2013-07-16 00:02:35 GMT,7/16/2013,0:02:35,0,72,39,1.846153846,1
303,55278732720,http://sendthemasignal.tumblr.com/post/55278732720/designed-to-blend-out-the-2014-lexus-is,thesignal,2013-07-12 19:31:15 GMT,7/12/2013,19:31:15,19,29,39,0.743589744,1
305,54561904868,http://sendthemasignal.tumblr.com/post/54561904868/final-touches-during-change-lanes-for-the-2014,thesignal,2013-07-04 02:31:00 GMT,7/4/2013,2:31:00,2,18,39,0.461538462,1
306,54469639810,http://sendthemasignal.tumblr.com/post/54469639810/why-blend-in-when-you-can-choose-to-blend-out,thesignal,2013-07-03 00:05:16 GMT,7/3/2013,0:05:16,0,23,39,0.58974359,1
307,53908687440,http://sendthemasignal.tumblr.com/post/53908687440/designed-to-disrupt-the-2014-lexus-is,thesignal,2013-06-26 06:02:07 GMT,6/26/2013,6:02:07,6,86,39,2.205128205,1
310,53213212700,http://sendthemasignal.tumblr.com/post/53213212700/its-your-move-the-2014-lexus-is,thesignal,2013-06-17 19:04:00 GMT,6/17/2013,19:04:00,19,41,39,1.051282051,3
311,53212155679,http://sendthemasignal.tumblr.com/post/53212155679/clean-and-crisp-a-sneak-peek-into-color-shift,thesignal,2013-06-17 18:49:00 GMT,6/17/2013,18:49:00,18,22,39,0.564102564,3
312,53210315753,http://sendthemasignal.tumblr.com/post/53210315753/anything-but-gray-the-2014-lexus-is,thesignal,2013-06-17 18:23:00 GMT,6/17/2013,18:23:00,18,82,39,2.102564103,3
313,1.35526E+11,http://disney.tumblr.com/post/135525633882/dont-let-fear-shadow-your-hope,disney,2015-12-19 21:00:02 GMT,12/19/2015,21:00:02,21,164,900,0.182222222,1
314,1.35419E+11,http://disney.tumblr.com/post/135418899207/starwars-the-dark-side-and-the-light-the,disney,2015-12-18 02:55:39 GMT,12/18/2015,2:55:39,2,2961,900,3.29,1
315,1.35406E+11,http://disney.tumblr.com/post/135405973252/flip-out-for-bb-8-pancakes-full-recipe-on-disney,disney,2015-12-17 22:43:56 GMT,12/17/2015,22:43:56,22,429,900,0.476666667,1
316,1.35342E+11,http://disney.tumblr.com/post/135342309137/let-it-go-let-it-go-cant-hold-these-stickers,disney,2015-12-16 22:31:49 GMT,12/16/2015,22:31:49,22,565,900,0.627777778,2
317,1.35282E+11,http://disney.tumblr.com/post/135282241222/no-one-has-ever-been-this-cool,disney,2015-12-16 00:00:02 GMT,12/16/2015,0:00:02,0,872,900,0.968888889,2
318,1.35232E+11,http://disney.tumblr.com/post/135231759467/the-force-awakens-in-four-days,disney,2015-12-15 04:33:18 GMT,12/15/2015,4:33:18,4,339,900,0.376666667,1
319,1.35126E+11,http://disney.tumblr.com/post/135125770214/when-the-joke-doesnt-land,disney,2015-12-13 18:00:59 GMT,12/13/2015,18:00:59,18,883,900,0.981111111,1
320,1.35058E+11,http://disney.tumblr.com/post/135057556630/im-a-damsel-im-in-distress-i-can-handle-this,disney,2015-12-12 18:00:50 GMT,12/12/2015,18:00:50,18,765,900,0.85,1
321,1.34991E+11,http://disney.tumblr.com/post/134990518827/have-dream-will-dazzle,disney,2015-12-11 17:01:04 GMT,12/11/2015,17:01:04,17,1460,900,1.622222222,2
322,1.34957E+11,http://disney.tumblr.com/post/134957374607/count-on-friends-to-catch-you-when-you-fall,disney,2015-12-11 02:34:24 GMT,12/11/2015,2:34:24,2,615,900,0.683333333,2
323,1.34934E+11,http://disney.tumblr.com/post/134933600225/youll-have-a-ball-seeing-zootopia-in-theatres,disney,2015-12-10 19:15:37 GMT,12/10/2015,19:15:37,19,424,900,0.471111111,2
324,1.34931E+11,http://disney.tumblr.com/post/134931385919/zootopias-just-a-hopps-nick-and-a-jump-away,disney,2015-12-10 18:30:43 GMT,12/10/2015,18:30:43,18,335,900,0.372222222,2
325,1.34821E+11,http://disney.tumblr.com/post/134821328977/let-every-creature-go-for-broke-and-sing,disney,2015-12-09 00:00:43 GMT,12/9/2015,0:00:43,0,2459,900,2.732222222,1
326,1.34815E+11,http://disney.tumblr.com/post/134815194897/llama-free-zone,disney,2015-12-08 22:10:48 GMT,12/8/2015,22:10:48,22,550,900,0.611111111,2
327,1.34764E+11,http://disney.tumblr.com/post/134763796887/walt-disneys-office-is-a-magical-sight-to-see,disney,2015-12-08 02:28:32 GMT,12/8/2015,2:28:32,2,1279,900,1.421111111,2
